,level_0,index,row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id,rank
11195,11195,2951,2952,1178,ENSG00000186510,CLCNKA,1187,14621.0
11196,11196,14261,14261,80311,ENSG00000179241,LDLRAD3,143458,14623.0
11197,11197,11082,11082,34307,ENSG00000167117,LINC00483,55018,14625.0
11198,11198,12968,12968,29702,ENSG00000135272,MDFIC,29969,14627.0
11199,11199,13979,13979,110164,ENSG00000170509,HSD17B13,345275,14628.0
11200,11200,3226,3227,10058,ENSG00000102898,NUTF2,10204,14629.0
11201,11201,13269,13269,81826,ENSG00000174953,DHX36,170506,14630.0
11202,11202,1855,1856,10949,ENSG00000110851,PRDM4,11108,14631.0
11203,11203,10647,10647,34507,ENSG00000081177,EXD2,55218,14632.0
11204,11204,3106,3107,81251,ENSG00000165171,WBSCR27,155368,14633.0
11205,11205,8942,8942,30667,ENSG00000113851,CRBN,51185,14635.0
11206,11206,3401,3402,8376,ENSG00000168497,SDPR,8436,14636.0
11207,11207,12917,12917,36405,ENSG00000132677,RHBG,57127,14637.0
11208,11208,9472,9472,125213,,FLJ45684,400666,14638.0
11209,11209,12413,12413,34192,ENSG00000011143,MKS1,54903,14639.0
11210,11210,3828,3829,41820,ENSG00000116095,PLEKHA3,65977,14640.0
11211,11211,3709,3710,79242,ENSG00000179023,KLHDC7A,127707,14641.0
11212,11212,7164,7164,133137,ENSG00000185940,KRTAP5-5,439915,14642.0
11213,11213,12882,12882,122074,ENSG00000241123,KRTAP10-5,386680,14643.0
11214,11214,1848,1849,57836,ENSG00000112874,NUDT12,83594,14646.0
11215,11215,8770,8770,80274,ENSG00000173124,C10orf129,142827,14648.0
11216,11216,415,416,31194,ENSG00000198843,SELT,51714,14651.0
11217,11217,12146,12146,57051,ENSG00000172772,OR10W1,81341,14653.0
11218,11218,8869,8869,109272,ENSG00000186965,KRTAP19-2,337969,14657.0
11219,11219,859,860,4221,ENSG00000124939,SCGB2A1,4246,14659.0
11220,11220,8247,8247,1818,ENSG00000134757,DSG3,1830,14660.0
11221,11221,202,203,81695,ENSG00000164329,PAPD4,167153,14661.0
11222,11222,8396,8396,83623,ENSG00000174327,SLC16A13,201232,14662.0
11223,11223,10459,10459,59721,ENSG00000100099,HPS4,89781,14664.0
11224,11224,8205,8205,110382,ENSG00000183647,ZNF530,348327,14665.0
11225,11225,12633,12633,123758,ENSG00000172289,OR10V1,390201,14666.0
11226,11226,14647,14647,60056,ENSG00000179715,PCED1B,91523,14667.0
11227,11227,8299,8299,59722,ENSG00000185621,LMLN,89782,14668.0
11228,11228,3727,3728,80276,ENSG00000156671,SAMD8,142891,14669.0
11229,11229,5374,5375,34101,ENSG00000119844,AFTPH,54812,14670.0
11230,11230,17485,17485,123755,ENSG00000176495,OR5AN1,390195,14673.0
11231,11231,5061,5062,41422,ENSG00000173559,NABP1,64859,14674.0
11232,11232,6917,6918,41826,ENSG00000155324,GRAMD3,65983,14677.0
11233,11233,16969,16969,55765,,ABCA11P,79963,14678.0
11234,11234,17187,17187,30993,ENSG00000010030,ETV7,51513,14679.0
11235,11235,8937,8937,93950,ENSG00000197992,CLEC9A,283420,14681.0
11236,11236,16808,16808,33731,ENSG00000122122,SASH3,54440,14683.0
11237,11237,14922,14922,60315,ENSG00000146376,ARHGAP18,93663,14684.0
11238,11238,16019,16019,125208,ENSG00000220032,FLJ44313,400658,14686.0
11239,11239,14257,14257,34959,ENSG00000215193,PEX26,55670,14687.0
11240,11240,3671,3672,35117,ENSG00000131871,VIMP,55829,14688.0
11241,11241,16242,16242,31076,ENSG00000112514,CUTA,51596,14689.0
11242,11242,9742,9742,57535,ENSG00000107819,SFXN3,81855,14690.0
11243,11243,14167,14167,37094,ENSG00000026751,SLAMF7,57823,14692.0
11244,11244,7909,7909,9369,ENSG00000154734,ADAMTS1,9510,14693.0
11245,11245,11084,11084,35196,ENSG00000147439,BIN3,55909,14694.0
11246,11246,7995,7995,9763,ENSG00000242802,AP5Z1,9907,14695.0
11247,11247,6845,6846,8939,ENSG00000198682,PAPSS2,9060,14696.0
11248,11248,3577,3578,5924,ENSG00000102076,OPN1LW,5956,14709.0
11249,11249,4704,4705,55947,ENSG00000115652,UXS1,80146,14710.0
11250,11250,15008,15008,33138,ENSG00000174564,IL20RB,53833,14711.0
11251,11251,14138,14138,85565,ENSG00000108100,CCNY,219771,14714.0
11252,11252,1258,1259,26356,ENSG00000182583,VCX,26609,14716.0
11253,11253,914,915,55528,ENSG00000168152,THAP9,79725,14717.0
11254,11254,2004,2005,5327,ENSG00000188313,PLSCR1,5359,14718.0
11255,11255,11570,11570,80120,ENSG00000176994,SMCR8,140775,14720.0
11256,11256,9032,9032,963,ENSG00000129226,CD68,968,14721.0
11257,11257,7068,7068,1012693,,RPL36AP40,554234,14722.0
11258,11258,10034,10034,1997,ENSG00000134531,EMP1,2012,14723.0
11259,11259,17603,17603,83481,ENSG00000158163,DZIP1L,199221,14724.0
11260,11260,16435,16435,10713,ENSG00000167850,CD300C,10871,14725.0
11261,11261,15028,15028,90121,ENSG00000177842,ZNF620,253639,14726.0
11262,11262,7193,7193,55968,ENSG00000164074,C4orf29,80167,14727.0
11263,11263,10095,10095,55788,ENSG00000242779,ZNF702P,79986,14728.0
11264,11264,8061,8061,30340,ENSG00000111729,CLEC4A,50856,14729.0
11265,11265,14166,14166,31011,ENSG00000136932,C9orf156,51531,14733.0
11266,11266,15710,15710,57380,,LINC00597,81698,14734.0
11267,11267,4361,4362,6998,ENSG00000105329,TGFB1,7040,14736.0
11268,11268,10216,10216,7094,ENSG00000129991,TNNI3,7137,14741.0
11269,11269,9931,9931,22644,ENSG00000185019,UBOX5,22888,14743.0
11270,11270,15274,15274,124174,ENSG00000196936,OR2L8,391190,14744.0
11271,11271,4824,4825,2985,ENSG00000100453,GZMB,3002,14746.0
11272,11272,17406,17406,28247,ENSG00000168256,NKIRAS2,28511,14747.0
11273,11273,8750,8750,8633,ENSG00000158850,B4GALT3,8703,14748.0
11274,11274,6000,6001,109578,ENSG00000212694,LOC338799,338799,14755.0
11275,11275,7689,7689,34240,ENSG00000169019,COMMD8,54951,14757.0
11276,11276,10169,10169,3826,ENSG00000170477,KRT4,3851,14758.0
11277,11277,14436,14436,9797,ENSG00000157036,EXOG,9941,14760.0
11278,11278,12884,12884,10734,ENSG00000172175,MALT1,10892,14761.0
11279,11279,6826,6827,10866,ENSG00000104974,LILRA1,11024,14762.0
11280,11280,5225,5226,28714,ENSG00000096092,TMEM14A,28978,14764.0
11281,11281,11902,11902,25620,ENSG00000163608,C3orf17,25871,14767.0
11282,11282,9202,9202,36890,ENSG00000104142,VPS18,57617,14770.0
11283,11283,17310,17310,5844,ENSG00000137955,RABGGTB,5876,14773.0
11284,11284,285,286,55677,ENSG00000177548,RABEP2,79874,14777.0
11285,11285,10283,10283,79842,ENSG00000157828,RPS4Y2,140032,14779.0
11286,11286,1744,1745,34503,ENSG00000090530,LEPREL1,55214,14780.0
11287,11287,14931,14931,79480,ENSG00000163870,TPRA1,131601,14781.0
11288,11288,13323,13323,8739,ENSG00000139990,DCAF5,8816,14782.0
11289,11289,8803,8803,40456,ENSG00000137266,SLC22A23,63027,14783.0
11290,11290,4397,4398,58434,ENSG00000142794,NBPF3,84224,14784.0
11291,11291,11252,11252,10027,ENSG00000152454,ZNF256,10172,14787.0
11292,11292,8411,8411,34111,ENSG00000092439,TRPM7,54822,14788.0
11293,11293,7772,7772,57102,ENSG00000244623,OR2AE1,81392,14791.0
11294,11294,926,927,25939,ENSG00000119402,FBXW2,26190,14794.0
11295,11295,14439,14439,123541,ENSG00000182759,MAFA,389692,14795.0
11296,11296,9061,9061,25567,ENSG00000167754,KLK5,25818,14798.0
11297,11297,9945,9945,76631,ENSG00000007376,RPUSD1,113000,14799.0
11298,11298,2021,2022,78759,ENSG00000176937,OR52R1,119695,14800.0
11299,11299,12528,12528,134327,ENSG00000205763,RP9P,441212,14801.0
11300,11300,12199,12199,4039,ENSG00000134061,CD180,4064,14802.0
11301,11301,3814,3815,4216,ENSG00000163975,MFI2,4241,14806.0
11302,11302,15530,15530,110770,ENSG00000186352,ANKRD37,353322,14807.0
11303,11303,14174,14174,3055,ENSG00000213614,HEXA,3073,14808.0
11304,11304,1228,1229,55977,ENSG00000171621,SPSB1,80176,14809.0
11305,11305,2128,2129,34297,ENSG00000138642,HERC6,55008,14810.0
11306,11306,6412,6413,7711,ENSG00000122386,ZNF205,7755,14812.0
11307,11307,16596,16596,8972,ENSG00000143178,TBX19,9095,14813.0
11308,11308,13890,13890,8870,ENSG00000124635,HIST1H2BJ,8970,14818.0
11309,11309,11644,11644,503,ENSG00000110955,ATP5B,506,14819.0
11310,11310,4395,4396,60657,ENSG00000172250,SERHL,94009,14821.0
11311,11311,13694,13694,59206,ENSG00000134490,TMEM241,85019,14823.0
11312,11312,12640,12640,30863,ENSG00000100554,ATP6V1D,51382,14824.0
11313,11313,16164,16164,58172,ENSG00000228224,NACAP1,83955,14825.0
11314,11314,12007,12007,110631,ENSG00000187173,LCE2A,353139,14826.0
11315,11315,10912,10912,7036,ENSG00000157150,TIMP4,7079,14828.0
11316,11316,10875,10875,94623,ENSG00000164620,RELL2,285613,14829.0
11317,11317,11371,11371,1420,ENSG00000062485,CS,1431,14830.0
11318,11318,6838,6839,79054,,GJD3,125111,14833.0
11319,11319,15945,15945,55693,ENSG00000100599,RIN3,79890,14836.0
11320,11320,12352,12352,30105,ENSG00000103522,IL21R,50615,14838.0
11321,11321,16831,16831,26778,ENSG00000011590,ZBTB32,27033,14839.0
11322,11322,8301,8301,41196,ENSG00000146830,GIGYF1,64599,14840.0
11323,11323,4212,4213,8914,ENSG00000121797,CCRL2,9034,14841.0
11324,11324,2417,2418,83494,ENSG00000161277,THAP8,199745,14842.0
11325,11325,13115,13115,76600,ENSG00000153551,CMTM7,112616,14844.0
11326,11326,9736,9736,7146,ENSG00000175104,TRAF6,7189,14847.0
11327,11327,1073,1074,83791,,PIP5K1P1,206426,14848.0
11328,11328,3010,3011,10622,,ZNF234,10780,14850.0
11329,11329,15213,15213,124530,ENSG00000257019,OR13C2,392376,14854.0
11330,11330,4947,4948,6267,ENSG00000031698,SARS,6301,14855.0
11331,11331,16056,16056,25551,ENSG00000163431,LMOD1,25802,14857.0
11332,11332,3464,3465,3935,ENSG00000171747,LGALS4,3960,14858.0
11333,11333,9118,9118,4699,ENSG00000168653,NDUFS5,4725,14861.0
11334,11334,7563,7563,5941,ENSG00000102032,RENBP,5973,14862.0
11335,11335,14210,14210,4038,ENSG00000122224,LY9,4063,14863.0
11336,11336,10276,10276,25780,ENSG00000070882,OSBPL3,26031,14864.0
11337,11337,2511,2512,58278,ENSG00000051009,FAM160A2,84067,14866.0
11338,11338,12350,12350,78793,ENSG00000204361,NXPE2,120406,14867.0
11339,11339,9791,9791,26991,ENSG00000121848,RNF115,27246,14868.0
11340,11340,5241,5242,119468,ENSG00000187726,DNAJB13,374407,14870.0
11341,11341,17358,17358,119468,ENSG00000187726,DNAJB13,374407,14870.0
11342,11342,11440,11440,9780,ENSG00000135473,PAN2,9924,14871.0
11343,11343,16080,16080,151672,,LOC643797,643797,14872.0
11344,11344,1275,1276,79381,ENSG00000134326,CMPK2,129607,14876.0
11345,11345,15899,15899,7531,ENSG00000198393,ZNF26,7574,14877.0
11346,11346,9550,9550,58999,ENSG00000187642,C1orf170,84808,14879.0
11347,11347,10454,10454,59203,ENSG00000137691,C11orf70,85016,14880.0
11348,11348,13607,13607,369,ENSG00000095139,ARCN1,372,14881.0
11349,11349,1317,1318,10798,ENSG00000135506,OS9,10956,14884.0
11350,11350,4611,4612,94074,ENSG00000197414,GOLGA6L1,283767,14885.0
11351,11351,1259,1260,94074,ENSG00000197414,GOLGA6L1,283767,14885.0
11352,11352,7239,7239,25600,ENSG00000205356,TECPR1,25851,14886.0
11353,11353,7576,7576,25903,ENSG00000144452,ABCA12,26154,14887.0
11354,11354,7684,7684,25750,ENSG00000108523,RNF167,26001,14890.0
11355,11355,545,546,56606,ENSG00000173662,TAS1R1,80835,14891.0
11356,11356,6673,6674,55880,,FLJ13744,80078,14892.0
11357,11357,4700,4701,3405,ENSG00000127415,IDUA,3425,14893.0
11358,11358,3984,3985,94129,ENSG00000157335,CLEC18C,283971,14895.0
11359,11359,11526,11526,85530,ENSG00000181371,OR5M8,219484,14900.0
11360,11360,855,856,1015084,,HBCBP,100130083,14901.0
11361,11361,17248,17248,256,ENSG00000106927,AMBP,259,14902.0
11362,11362,16741,16741,816,ENSG00000164047,CAMP,820,14903.0
11363,11363,15069,15069,5288,ENSG00000188257,PLA2G2A,5320,14904.0
11364,11364,3570,3571,6346,ENSG00000115884,SDC1,6382,14905.0
11365,11365,8015,8015,80280,,LOC142937,142937,14906.0
11366,11366,14390,14390,77689,ENSG00000159958,TNFRSF13C,115650,14907.0
11367,11367,552,553,55347,ENSG00000155249,OR4K1,79544,14908.0
11368,11368,14894,14894,35131,ENSG00000075884,ARHGAP15,55843,14909.0
11369,11369,1049,1050,7332,ENSG00000114316,USP4,7375,14910.0
11370,11370,7819,7819,54974,ENSG00000184831,APOO,79135,14911.0
11371,11371,9793,9793,991,ENSG00000004897,CDC27,996,14913.0
11372,11372,7470,7470,79531,ENSG00000163281,GNPDA2,132789,14914.0
11373,11373,8060,8060,81529,ENSG00000179588,ZFPM1,161882,14915.0
11374,11374,13077,13077,81048,ENSG00000170293,CMTM8,152189,14917.0
11375,11375,15007,15007,55655,ENSG00000105131,EPHX3,79852,14919.0
11376,11376,8582,8582,6892,ENSG00000081059,TCF7,6932,14920.0
11377,11377,15476,15476,25895,ENSG00000204104,TRAF3IP1,26146,14923.0
11378,11378,13068,13068,36973,ENSG00000151553,FAM160B1,57700,14925.0
11379,11379,6647,6648,119456,ENSG00000115286,NDUFS7,374291,14926.0
11380,11380,3282,3283,56625,ENSG00000145391,SETD7,80854,14930.0
11381,11381,13021,13021,90160,ENSG00000158113,LRRC43,254050,14934.0
11382,11382,16475,16475,5269,,PIN1P1,5301,14935.0
11383,11383,16151,16151,7398,ENSG00000169575,VPREB1,7441,14936.0
11384,11384,9646,9646,28770,,CPS1-IT1,29034,14937.0
11385,11385,907,908,78670,ENSG00000178338,ZNF354B,117608,14938.0
11386,11386,11192,11192,1014283,,LOC100128644,100128644,14940.0
11387,11387,13582,13582,77723,ENSG00000161914,ZNF653,115950,14944.0
11388,11388,4880,4881,119589,,GUSBP4,375513,14947.0
11389,11389,15208,15208,25642,ENSG00000162722,TRIM58,25893,14948.0
11390,11390,8319,8319,123700,ENSG00000181074,OR52N4,390072,14949.0
11391,11391,1202,1203,9421,ENSG00000049239,H6PD,9563,14950.0
11392,11392,296,297,54913,ENSG00000110108,TMEM109,79073,14951.0
11393,11393,14935,14935,4688,ENSG00000166136,NDUFB8,4714,14952.0
11394,11394,8562,8562,1969,ENSG00000132507,EIF5A,1984,14953.0
11395,11395,6200,6201,7373,ENSG00000213585,VDAC1,7416,14956.0
11396,11396,144,145,921,ENSG00000172116,CD8B,926,14957.0
11397,11397,3089,3090,25981,ENSG00000116661,FBXO2,26232,14958.0
11398,11398,4943,4944,6544,ENSG00000146477,SLC22A3,6581,14959.0
11399,11399,13464,13464,33846,ENSG00000105671,DDX49,54555,14960.0
11400,11400,10215,10215,56133,ENSG00000149451,ADAM33,80332,14961.0
11401,11401,17450,17450,90193,ENSG00000133065,SLC41A1,254428,14962.0
11402,11402,13127,13127,2918,ENSG00000103342,GSPT1,2935,14964.0
11403,11403,11992,11992,26252,ENSG00000158158,CNNM4,26504,14965.0
11404,11404,12849,12849,30591,ENSG00000072042,RDH11,51109,14966.0
11405,11405,1666,1667,28695,ENSG00000106565,TMEM176B,28959,14967.0
11406,11406,10945,10945,58620,ENSG00000166920,C15orf48,84419,14970.0
11407,11407,12059,12059,35017,ENSG00000078177,N4BP2,55728,14971.0
11408,11408,11689,11689,22894,ENSG00000086015,MAST2,23139,14974.0
11409,11409,7948,7948,126719,,NANOGP1,404635,14976.0
11410,11410,11032,11032,8928,ENSG00000117407,ARTN,9048,14977.0
11411,11411,6183,6184,60114,ENSG00000255561,FDXACB1,91893,14978.0
11412,11412,7713,7713,7247,ENSG00000100084,HIRA,7290,14983.0
11413,11413,3057,3058,79143,ENSG00000004776,HSPB6,126393,14986.0
11414,11414,6343,6344,55065,ENSG00000131652,THOC6,79228,14990.0
11415,11415,7691,7691,78830,ENSG00000167528,ZNF641,121274,14991.0
11416,11416,2451,2452,80112,ENSG00000138316,ADAMTS14,140766,14992.0
11417,11417,3411,3412,6414,ENSG00000185437,SH3BGR,6450,14993.0
11418,11418,12201,12201,110084,ENSG00000166948,TGM6,343641,14994.0
11419,11419,6346,6347,80646,ENSG00000241015,TPM3P9,147804,14995.0
11420,11420,4929,4930,79270,ENSG00000162910,MRPL55,128308,14996.0
11421,11421,12678,12678,55475,ENSG00000141560,FN3KRP,79672,14999.0
11422,11422,715,716,134354,,LOC441242,441242,15003.0
11423,11423,1922,1923,26272,ENSG00000150457,LATS2,26524,15008.0
11424,11424,5649,5650,77744,ENSG00000124098,FAM210B,116151,15011.0
11425,11425,2069,2070,81229,ENSG00000244560,LOC155060,155060,15012.0
11426,11426,12187,12187,9389,ENSG00000156735,BAG4,9530,15013.0
11427,11427,6607,6608,55705,ENSG00000122390,NAA60,79903,15014.0
11428,11428,11350,11350,58160,ENSG00000184903,IMMP2L,83943,15018.0
11429,11429,17201,17201,35132,ENSG00000175470,PPP2R2D,55844,15021.0
11430,11430,14723,14723,10459,ENSG00000128050,PAICS,10606,15022.0
11431,11431,16329,16329,93773,ENSG00000139323,POC1B,282809,15024.0
11432,11432,8903,8903,25539,ENSG00000213085,CCDC19,25790,15026.0
11433,11433,15020,15020,30682,ENSG00000128510,CPA4,51200,15028.0
11434,11434,7172,7172,58936,,AFAP1-AS1,84740,15029.0
11435,11435,9957,9957,10142,ENSG00000131042,LILRB2,10288,15033.0
11436,11436,660,661,82555,ENSG00000197372,ZNF675,171392,15034.0
11437,11437,2659,2660,6973,ENSG00000164362,TERT,7015,15035.0
11438,11438,6485,6486,135462,ENSG00000235436,DPY19L2P4,442523,15037.0
11439,11439,12111,12111,85592,ENSG00000172377,OR9I1,219954,15038.0
11440,11440,9796,9796,7412,ENSG00000146839,ZAN,7455,15041.0
11441,11441,14307,14307,56071,ENSG00000099377,HSD3B7,80270,15042.0
11442,11442,6185,6186,10653,ENSG00000188747,NOXA1,10811,15043.0
11443,11443,14471,14471,5955,ENSG00000204713,TRIM27,5987,15044.0
11444,11444,9049,9049,9502,ENSG00000198730,CTR9,9646,15045.0
11445,11445,4199,4200,6223,ENSG00000186350,RXRA,6256,15046.0
11446,11446,636,637,5400,ENSG00000102978,POLR2C,5432,15047.0
11447,11447,7063,7063,81659,ENSG00000144119,C1QL2,165257,15050.0
11448,11448,4730,4731,152602,ENSG00000139899,CBLN3,643866,15051.0
11449,11449,12632,12632,109674,ENSG00000173080,RXFP4,339403,15052.0
11450,11450,4138,4139,5756,ENSG00000081237,PTPRC,5788,15053.0
11451,11451,15297,15297,34077,ENSG00000148719,DNAJB12,54788,15054.0
11452,11452,7389,7389,9933,ENSG00000184281,TSSC4,10078,15055.0
11453,11453,13286,13286,34338,ENSG00000006015,C19orf60,55049,15056.0
11454,11454,17212,17212,85593,ENSG00000186509,OR9Q1,219956,15058.0
11455,11455,6717,6718,1789,ENSG00000108963,DPH1,1801,15059.0
11456,11456,2186,2187,83575,ENSG00000163126,ANKRD23,200539,15060.0
11457,11457,8153,8153,9278,ENSG00000119139,TJP2,9414,15061.0
11458,11458,766,767,6530,ENSG00000155380,SLC16A1,6566,15063.0
11459,11459,8976,8976,79311,ENSG00000125875,TBC1D20,128637,15064.0
11460,11460,8256,8256,34506,ENSG00000185973,TMLHE,55217,15067.0
11461,11461,10631,10631,57719,ENSG00000129932,DOHH,83475,15068.0
11462,11462,11452,11452,7282,ENSG00000182247,UBE2E2,7325,15070.0
11463,11463,16228,16228,41233,ENSG00000144655,CSRNP1,64651,15071.0
11464,11464,2156,2157,5859,ENSG00000080823,MOK,5891,15072.0
11465,11465,15443,15443,37105,ENSG00000171903,CYP4F11,57834,15074.0
11466,11466,13006,13006,81390,,LOC158435,158435,15076.0
11467,11467,12806,12806,28793,ENSG00000182646,FAM156A,29057,15082.0
11468,11468,5198,5199,6677,ENSG00000075142,SRI,6717,15085.0
11469,11469,5835,5836,6854,ENSG00000059588,TARBP1,6894,15086.0
11470,11470,6520,6521,94922,ENSG00000184811,TUSC5,286753,15087.0
11471,11471,17164,17164,2135,ENSG00000164251,F2RL1,2150,15088.0
11472,11472,141,142,4467,ENSG00000169715,MT1E,4493,15089.0
11473,11473,155,156,4467,ENSG00000169715,MT1E,4493,15089.0
11474,11474,10553,10553,8616,ENSG00000019169,MARCO,8685,15092.0
11475,11475,12198,12198,83628,ENSG00000169683,LRRC45,201255,15094.0
11476,11476,11301,11301,79434,ENSG00000158552,ZFAND2B,130617,15095.0
11477,11477,1737,1738,122356,ENSG00000241598,KRTAP5-4,387267,15099.0
11478,11478,9763,9763,1598,ENSG00000110887,DAO,1610,15101.0
11479,11479,7720,7720,6087,ENSG00000106399,RPA3,6119,15102.0
11480,11480,8529,8529,36010,ENSG00000125520,SLC2A4RG,56731,15103.0
11481,11481,152,153,59976,ENSG00000180964,TCEAL8,90843,15106.0
11482,11482,2013,2014,58313,ENSG00000136052,SLC41A2,84102,15110.0
11483,11483,7902,7902,35010,ENSG00000160051,IQCC,55721,15114.0
11484,11484,10242,10242,85578,ENSG00000170953,OR8B12,219858,15116.0
11485,11485,11225,11225,6459,ENSG00000126778,SIX1,6495,15117.0
11486,11486,9011,9011,1446,ENSG00000101266,CSNK2A1,1457,15118.0
11487,11487,8944,8944,106024,ENSG00000185163,DDX51,317781,15119.0
11488,11488,1405,1406,78732,ENSG00000165650,PDZD8,118987,15121.0
11489,11489,4097,4098,59866,ENSG00000124104,SNX21,90203,15123.0
11490,11490,15689,15689,36451,ENSG00000172725,CORO1B,57175,15124.0
11491,11491,13176,13176,9377,ENSG00000130513,GDF15,9518,15127.0
11492,11492,4511,4512,119523,ENSG00000185453,C19orf68,374920,15128.0
11493,11493,16497,16497,30576,ENSG00000159346,ADIPOR1,51094,15130.0
11494,11494,12959,12959,80194,ENSG00000042062,FAM65C,140876,15131.0
11495,11495,14756,14756,10597,ENSG00000123159,GIPC1,10755,15140.0
11496,11496,13945,13945,7285,ENSG00000186591,UBE2H,7328,15142.0
11497,11497,13207,13207,28248,ENSG00000197885,NKIRAS1,28512,15144.0
11498,11498,1754,1755,76666,ENSG00000121900,TMEM54,113452,15146.0
11499,11499,13847,13847,36486,ENSG00000022567,SLC45A4,57210,15147.0
11500,11500,9058,9058,2199,ENSG00000203747,FCGR3A,2214,15148.0
11501,11501,2605,2606,60112,ENSG00000136319,TTC5,91875,15152.0
11502,11502,4878,4879,323,ENSG00000160224,AIRE,326,15153.0
11503,11503,15692,15692,81539,ENSG00000166750,SLFN5,162394,15155.0
11504,11504,483,484,25619,ENSG00000129103,SUMF2,25870,15158.0
11505,11505,5597,5598,80886,,LOC150381,150381,15161.0
11506,11506,5137,5138,89693,ENSG00000211454,AKR7L,246181,15162.0
11507,11507,4079,4080,10259,ENSG00000101443,WFDC2,10406,15167.0
11508,11508,16314,16314,5890,ENSG00000155903,RASA2,5922,15169.0
11509,11509,6940,6941,29652,ENSG00000141452,C18orf8,29919,15172.0
11510,11511,12003,12003,90089,ENSG00000183530,PRR14L,253143,15179.0
11511,11510,11968,11968,90089,ENSG00000183530,PRR14L,253143,15179.0
11512,11512,1935,1936,90137,ENSG00000174099,MSRB3,253827,15180.0
11513,11513,9602,9602,1425,ENSG00000182578,CSF1R,1436,15187.0
11514,11514,16735,16735,30957,ENSG00000105655,ISYNA1,51477,15189.0
11515,11515,2373,2374,125113,ENSG00000185442,FAM174B,400451,15193.0
11516,11516,13071,13071,10290,ENSG00000216490,IFI30,10437,15194.0
11517,11517,9265,9265,36008,ENSG00000104918,RETN,56729,15196.0
11518,11518,7853,7853,83527,ENSG00000084652,TXLNA,200081,15197.0
11519,11519,1844,1845,92054,ENSG00000256436,TAS2R31,259290,15200.0
11520,11520,10168,10168,8562,ENSG00000141293,SKAP1,8631,15201.0
